ID,名称,别名,文化,当主_1554,所属势力_1554,当主_1560,所属势力_1560,当主_1568,所属势力_1568,当主_1575,所属势力_1575,当主_1582,所属势力_1582,当主_1598,所属势力_1598
clan_nasa_1,奈佐,,pirate,lord_tk5_543,org_pirate_tangosuigun,lord_tk5_543,org_pirate_tangosuigun,lord_tk5_543,org_pirate_tangosuigun,lord_tk5_543,org_pirate_tangosuigun,-,-,-,-
clan_nishikawa_1,西川,,trader,-,-,-,-,-,-,lord_tk5_559,org_merchant_yamagataya,lord_tk5_559,org_merchant_yamagataya,lord_tk5_559,org_merchant_yamagataya
clan_nishina_1,仁科,,tosan,-,-,-,-,-,-,lord_tk5_560,takeda,lord_tk5_560,takeda,-,-
clan_niwa_1,丹羽,,kinai,lord_tk5_565,oda,lord_tk5_565,oda,lord_tk5_565,oda,lord_tk5_565,oda,lord_tk5_565,oda,lord_tk5_564,niwa
clan_nokizaru_1,轩猿,,ninja,lord_tk5_ninja_dookan,org_ninja_nokizaru,lord_tk5_ninja_dookan,org_ninja_nokizaru,lord_tk5_ninja_dookan,org_ninja_nokizaru,-,-,-,-,-,-
clan_nokizaru_2,轩猿,,ninja,-,-,-,-,-,-,lord_tk5_ninja_tamon,org_ninja_nokizaru,lord_tk5_ninja_tamon,org_ninja_nokizaru,lord_tk5_ninja_tamon,org_ninja_nokizaru
clan_notohatakeyama_1,畠山,,hokuriku,lord_tk5_580,hatakeyama,lord_tk5_580,hatakeyama,-,-,-,-,-,-,-,-
clan_oda_1,织田,,kinai,lord_tk5_195,oda,lord_tk5_195,oda,lord_tk5_195,oda,lord_tk5_195,oda,lord_tk5_195,oda,-,-
clan_oda_2,织田,,kinai,lord_tk5_190,oda,-,-,-,-,lord_tk5_191,oda,lord_tk5_191,oda,-,-
clan_oda_3,织田,,kinai,lord_tk5_194,oda,lord_tk5_194,oda,lord_tk5_194,oda,lord_tk5_194,oda,lord_tk5_194,oda,lord_tk5_196,oda
clan_oda_4,小田,,kanto,lord_tk5_188,oda2,lord_tk5_188,oda2,lord_tk5_188,oda2,-,-,-,-,-,-
clan_oda_5,织田,,kinai,-,-,-,-,-,-,lord_tk5_193,oda,-,-,-,-
clan_okabe_1,冈部,,pirate,lord_tk5_176,org_pirate_surugasuigun,lord_tk5_176,org_pirate_surugasuigun,lord_tk5_176,org_pirate_surugasuigun,lord_tk5_176,org_pirate_surugasuigun,-,-,-,-
clan_okubo_1,大久保,,tokai,lord_tk5_156,imagawa,lord_tk5_156,imagawa,lord_tk5_156,tokugawa,lord_tk5_156,tokugawa,lord_tk5_156,tokugawa,lord_tk5_155,tokugawa
clan_okumura_1,冈本,,pirate,lord_tk5_179,org_pirate_bousousuigun,lord_tk5_179,org_pirate_bousousuigun,lord_tk5_179,org_pirate_bousousuigun,lord_tk5_179,org_pirate_bousousuigun,lord_tk5_179,org_pirate_bousousuigun,-,-
clan_omura_1,大村,,saikai,lord_tk5_172,ryuzoji,lord_tk5_172,ryuzoji,lord_tk5_172,ryuzoji,lord_tk5_172,ryuzoji,lord_tk5_172,ryuzoji,-,-
clan_oniniwa_1,鬼庭,,ou,lord_tk5_199,date,lord_tk5_199,date,lord_tk5_199,date,lord_tk5_199,date,lord_tk5_199,date,-,-
clan_onodera_1,小野,,ou,-,-,-,-,-,-,-,-,lord_tk5_205,onodera,lord_tk5_205,onodera
clan_osafune_1,长船,,sanyo,lord_tk5_185,uragami,lord_tk5_185,uragami,lord_tk5_185,uragami,-,-,lord_tk5_185,ukita,-,-
clan_osaki_1,大崎,,ou,lord_tk5_160,osaki,lord_tk5_160,osaki,lord_tk5_160,osaki,lord_tk5_160,osaki,lord_tk5_159,osaki,-,-
clan_otaa_1,太田,,kanto,lord_tk5_164,otaa,lord_tk5_164,otaa,lord_tk5_164,satake,-,-,-,-,-,-
clan_otomo_1,大友,,saikai,lord_tk5_167,otomo,lord_tk5_167,otomo,lord_tk5_167,otomo,lord_tk5_167,otomo,lord_tk5_167,otomo,-,-
clan_otsuki_1,大谷,,kinai,-,-,-,-,-,-,-,-,-,-,lord_tk5_165,otsuki
clan_ouchi_1,大内,,ou,lord_tk5_152,ouchi,-,-,-,-,-,-,-,-,-,-
clan_rokkaku_1,六角,,kinai,lord_tk5_790,rokkaku,lord_tk5_790,rokkaku,-,-,-,-,-,-,-,-
clan_ryuugen_1,隆玄,,ninja,-,-,-,-,-,-,-,-,-,-,lord_tk5_ninja_ryuugen,org_ninja_kouka
clan_ryuzoji_1,龙造寺,,saikai,lord_tk5_785,ryuzoji,lord_tk5_785,ryuzoji,lord_tk5_785,ryuzoji,lord_tk5_785,ryuzoji,lord_tk5_785,ryuzoji,-,-
clan_sada_1,佐田,,ninja,-,-,-,-,-,-,-,-,-,-,lord_tk5_350,org_ninja_gaibun
clan_saeki_1,佐伯,,saikai,lord_tk5_856,otomo,-,-,lord_tk5_856,otomo,lord_tk5_856,otomo,-,-,-,-
clan_saeki_2,佐伯,,saikai,-,-,-,-,-,-,-,-,lord_tk5_329,otomo,-,-
clan_sagara_1,相良,,saikai,lord_tk5_823,sagara,-,-,-,-,-,-,-,-,-,-
clan_sagara_2,相良,,saikai,lord_tk5_337,sagara,lord_tk5_337,sagara,lord_tk5_337,sagara,lord_tk5_337,sagara,lord_tk5_338,sagara,lord_tk5_338,sagara
clan_saionji_1,西园寺,,nankai,lord_tk5_320,kawano,lord_tk5_320,kawano,lord_tk5_320,kawano,lord_tk5_320,otomo,lord_tk5_320,otomo,-,-
clan_saitoo_1,斋藤,,tokai,lord_tk5_324,saitoo,-,-,-,-,-,-,-,-,-,-
clan_saitoo_2,斋藤,,tokai,lord_tk5_327,saitoo,lord_tk5_327,saitoo,-,-,-,-,-,-,-,-
clan_sakai_1,酒井,,tokai,lord_tk5_332,imagawa,-,-,-,-,lord_tk5_332,tokugawa,lord_tk5_332,tokugawa,-,-
clan_sakata_1,坂田,,trader,lord_tk5_121,org_merchant_sakataya,lord_tk5_121,org_merchant_sakataya,lord_tk5_121,org_merchant_sakataya,lord_tk5_121,org_merchant_sakataya,-,-,-,-
clan_sako_1,饭富,,tosan,lord_tk5_208,takeda,lord_tk5_208,takeda,-,-,-,-,-,-,-,-
clan_sanada_1,真田,,tosan,lord_tk5_360,takeda,lord_tk5_360,takeda,lord_tk5_360,takeda,lord_tk5_356,takeda,-,-,-,-
clan_sanada_2,真田,,tosan,lord_tk5_359,takeda,lord_tk5_359,takeda,lord_tk5_359,takeda,-,-,lord_tk5_359,takeda,lord_tk5_359,sanada
clan_sassa_1,佐佐,,hokuriku,-,-,-,-,-,-,-,-,lord_tk5_351,oda,-,-
clan_satake_1,佐竹,,kanto,lord_tk5_346,satake,lord_tk5_346,satake,-,-,-,-,-,-,-,-
clan_satake_2,佐竹,,kanto,lord_tk5_347,satake,lord_tk5_347,satake,lord_tk5_347,satake,lord_tk5_347,satake,lord_tk5_347,satake,lord_tk5_348,satake
clan_satomi_1,里见,,kanto,lord_tk5_352,satomi,lord_tk5_352,satomi,lord_tk5_352,satomi,lord_tk5_353,satomi,-,-,-,-
clan_satomi_2,里见,,kanto,lord_tk5_355,satomi,lord_tk5_355,satomi,lord_tk5_355,satomi,lord_tk5_355,satomi,lord_tk5_355,satomi,lord_tk5_354,satomi
clan_seiki_1,世鬼,,ninja,lord_tk5_423,org_ninja_gaibun,lord_tk5_423,org_ninja_gaibun,lord_tk5_423,org_ninja_gaibun,lord_tk5_423,org_ninja_gaibun,lord_tk5_423,org_ninja_gaibun,-,-
clan_seki_1,关,,kinai,lord_tk5_424,kitabatake,lord_tk5_424,kitabatake,lord_tk5_424,kitabatake,-,-,-,-,-,-
clan_shiba_1,斯波,,ou,lord_tk5_378,shiba,lord_tk5_378,shiba,lord_tk5_378,shiba,lord_tk5_378,shiba,lord_tk5_377,shiba,-,-
clan_shibata_1,柴田,,kinai,lord_tk5_379,oda,lord_tk5_379,oda,lord_tk5_379,oda,lord_tk5_379,oda,lord_tk5_379,oda,-,-
clan_shibata_2,新发田,,hokuriku,lord_tk5_382,uesugi,lord_tk5_382,uesugi,lord_tk5_382,uesugi,lord_tk5_382,uesugi,-,-,-,-
clan_shibuya_1,涩谷,,trader,lord_tk5_384,org_merchant_oonishiya,lord_tk5_384,org_merchant_oonishiya,lord_tk5_384,org_merchant_oonishiya,lord_tk5_384,org_merchant_oonishiya,lord_tk5_384,org_merchant_oonishiya,lord_tk5_384,org_merchant_oonishiya
clan_shiga_1,志贺,,saikai,lord_tk5_369,otomo,lord_tk5_369,otomo,lord_tk5_369,otomo,lord_tk5_369,otomo,lord_tk5_369,otomo,-,-
clan_shiina_1,椎名,,hokuriku,-,-,-,-,lord_tk5_367,shiina,lord_tk5_367,shiina,-,-,-,-
clan_shimae_1,岛井,,trader,lord_tk5_385,org_merchant_hakataya,lord_tk5_385,org_merchant_hakataya,lord_tk5_385,org_merchant_hakataya,lord_tk5_385,org_merchant_hakataya,lord_tk5_385,org_merchant_hakataya,lord_tk5_385,org_merchant_hakataya
clan_shimazu_1,岛津,,saikai,lord_tk5_389,shimazu,lord_tk5_389,shimazu,lord_tk5_389,shimazu,lord_tk5_394,shimazu,lord_tk5_394,shimazu,-,-
clan_shimazu_2,岛津,,saikai,lord_tk5_395,shimazu,lord_tk5_395,shimazu,lord_tk5_395,shimazu,lord_tk5_395,shimazu,lord_tk5_395,shimazu,lord_tk5_395,shimazu
clan_shimazu_3,岛津,,saikai,lord_tk5_387,shimazu,lord_tk5_387,shimazu,lord_tk5_387,shimazu,lord_tk5_387,shimazu,lord_tk5_387,shimazu,-,-
clan_shimazu_4,岛津,,saikai,lord_tk5_393,shimazu,-,-,-,-,-,-,-,-,-,-
clan_shimizu_1,清水,,sanyo,lord_tk5_396,mimura,lord_tk5_396,mori,lord_tk5_396,mori,lord_tk5_396,mori,lord_tk5_396,mori,-,-
clan_shishido_1,宍户,,sanyo,lord_tk5_371,mori,lord_tk5_371,mori,lord_tk5_371,mori,lord_tk5_371,mori,lord_tk5_371,mori,-,-
clan_shouni_1,少贰,,saikai,lord_tk5_809,shouni,-,-,-,-,-,-,-,-,-,-
clan_sogo_1,十河,,nankai,lord_tk5_431,miyoshi,lord_tk5_431,miyoshi,-,-,-,-,-,-,-,-
clan_sogo_2,十河,,nankai,-,-,-,-,-,-,lord_tk5_432,sogo,lord_tk5_432,sogo,-,-
clan_soma_1,相马,,ou,lord_tk5_427,soma,lord_tk5_427,soma,lord_tk5_427,soma,lord_tk5_427,soma,lord_tk5_427,soma,lord_tk5_428,soma
clan_soo_1,宗,,saikai,lord_tk5_429,soo,lord_tk5_429,soo,lord_tk5_429,soo,lord_tk5_429,soo,lord_tk5_429,soo,-,-
clan_soo_2,宗,,saikai,-,-,-,-,-,-,-,-,-,-,lord_tk5_430,soo
clan_sueyoshi_1,末吉,,trader,-,-,-,-,-,-,-,-,lord_tk5_288,org_merchant_heiyaya,lord_tk5_288,org_merchant_heiyaya
clan_sugata_1,菅,,pirate,-,-,-,-,-,-,-,-,-,-,lord_tk5_251,org_pirate_awajisuigun
clan_suginoboo_1,杉之坊,,ninja,-,-,-,-,lord_tk5_412,org_ninja_negoro,lord_tk5_412,org_ninja_negoro,lord_tk5_412,org_ninja_negoro,lord_tk5_412,org_ninja_negoro
clan_sugiya_1,小野,,ou,lord_tk5_204,onodera,lord_tk5_204,onodera,lord_tk5_204,onodera,lord_tk5_204,onodera,-,-,-,-
clan_sumikura_1,角仓,,trader,-,-,-,-,-,-,lord_tk5_420,org_merchant_kadokuraya,lord_tk5_420,org_merchant_kadokuraya,lord_tk5_420,org_merchant_kadokuraya
clan_sumiya_1,角屋,,trader,lord_tk5_682,org_merchant_sumiya,lord_tk5_682,org_merchant_sumiya,lord_tk5_682,org_merchant_sumiya,lord_tk5_682,org_merchant_sumiya,lord_tk5_682,org_merchant_sumiya,lord_tk5_682,org_merchant_sumiya
clan_suppa_1,透波,,ninja,lord_tk5_ninja_rokurooji,org_ninja_suppa,lord_tk5_ninja_rokurooji,org_ninja_suppa,lord_tk5_ninja_rokurooji,org_ninja_suppa,lord_tk5_ninja_rokurooji,org_ninja_suppa,lord_tk5_ninja_rokurooji,org_ninja_suppa,-,-
clan_suzuki_1,铃木佐,,kinai,lord_tk5_413,honganji,lord_tk5_413,honganji,lord_tk5_413,honganji,lord_tk5_413,honganji,lord_tk5_413,suzukii,-,-
clan_tachibana_1,立花,,saikai,lord_tk5_456,otomo,lord_tk5_456,otomo,lord_tk5_456,otomo,lord_tk5_456,otomo,lord_tk5_456,otomo,-,-
clan_tachibana_2,立花,,saikai,-,-,-,-,-,-,-,-,-,-,lord_tk5_458,tachibana
clan_takahashi_1,高桥,,saikai,-,-,lord_tk5_439,otomo,-,-,-,-,-,-,-,-
clan_takanashi_1,高梨,,hokuriku,-,-,lord_tk5_437,uesugi,-,-,-,-,-,-,-,-
clan_takayama_1,高山,,kinai,lord_tk5_441,miyoshi,-,-,-,-,lord_tk5_441,oda,-,-,-,-
clan_takeda_1,武田,,tosan,lord_tk5_449,takeda,lord_tk5_449,takeda,lord_tk5_449,takeda,-,-,-,-,-,-
clan_takeda_2,武田,,tosan,lord_tk5_450,takeda,lord_tk5_450,takeda,lord_tk5_447,takeda,lord_tk5_447,takeda,lord_tk5_447,takeda,-,-
clan_takeda_3,武田,,tosan,lord_tk5_448,takeda,lord_tk5_448,takeda,lord_tk5_448,takeda,-,-,-,-,-,-
clan_takenaka_1,竹中,,tokai,lord_tk5_455,saitoo,lord_tk5_455,saitoo,-,-,-,-,-,-,-,-
clan_takigawa_1,泷川,,kinai,-,-,-,-,lord_tk5_442,oda,-,-,-,-,-,-
clan_tanaka_1,田中,,neutral_culture,-,-,-,-,-,-,-,-,-,-,lord_tk5_468,tanaka
clan_tanegashima_1,种子岛,,saikai,lord_tk5_470,shimazu,lord_tk5_470,shimazu,lord_tk5_470,shimazu,lord_tk5_470,shimazu,-,-,-,-
clan_tango_1,丹后,,pirate,-,-,-,-,-,-,-,-,lord_tk5_pirate_magobee,org_pirate_tangosuigun,-,-
clan_tango_2,丹后,,pirate,-,-,-,-,-,-,-,-,-,-,lord_tk5_pirate_ushigoroo,org_pirate_tangosuigun
clan_tarou_1,多罗尾,,ninja,lord_tk5_473,org_ninja_kouka,lord_tk5_473,org_ninja_kouka,lord_tk5_473,org_ninja_kouka,lord_tk5_473,org_ninja_kouka,lord_tk5_473,org_ninja_kouka,-,-
clan_todo_1,藤堂,,saikai,-,-,-,-,-,-,-,-,-,-,lord_tk5_499,todo
clan_togawa_1,户川,,sanyo,lord_tk5_502,uragami,lord_tk5_502,uragami,lord_tk5_502,uragami,lord_tk5_502,uragami,lord_tk5_502,ukita,-,-
clan_tokugawa_1,德川,,tokai,lord_tk5_506,imagawa,lord_tk5_506,imagawa,lord_tk5_506,tokugawa,lord_tk5_506,tokugawa,lord_tk5_506,tokugawa,lord_tk5_506,tokugawa
clan_tokugawa_2,德川,,tokai,-,-,-,-,-,-,lord_tk5_507,tokugawa,-,-,lord_tk5_508,tokugawa
clan_tomita_1,富田,,hokuriku,lord_tk5_510,asakura,lord_tk5_510,asakura,lord_tk5_510,asakura,-,-,-,-,-,-
clan_tomono_1,友野,,trader,lord_tk5_576,org_merchant_tomonoya,lord_tk5_576,org_merchant_tomonoya,lord_tk5_576,org_merchant_tomonoya,-,-,-,-,-,-
clan_tosa_1,土佐,,pirate,-,-,-,-,-,-,-,-,-,-,lord_tk5_pirate_jingobee,org_pirate_tosasuigun
clan_tsuda_1,津田,,ninja,lord_tk5_851,org_ninja_negoro,lord_tk5_851,org_ninja_negoro,-,-,-,-,-,-,-,-
clan_tsuda_2,津田,,trader,lord_tk5_849,org_merchant_tennoujiya,lord_tk5_849,org_merchant_tennoujiya,-,-,-,-,-,-,-,-
clan_tsuda_3,津田,,kinai,lord_tk5_418,org_merchant_tennoujiya,lord_tk5_418,org_merchant_tennoujiya,lord_tk5_418,org_merchant_tennoujiya,lord_tk5_418,org_merchant_tennoujiya,lord_tk5_418,org_merchant_tennoujiya,-,-
clan_tsugaru_1,津轻,,ou,lord_tk5_488,nanbu,lord_tk5_488,nanbu,lord_tk5_488,nanbu,lord_tk5_488,nanbu,lord_tk5_488,nanbu,lord_tk5_488,tsugaru
clan_tsutsui_1,筒井,,kinai,lord_tk5_493,tsutsui,lord_tk5_493,tsutsui,lord_tk5_493,tsutsui,lord_tk5_493,tsutsui,lord_tk5_493,oda,-,-
clan_tsutsui_2,筒井,,kinai,-,-,-,-,-,-,-,-,-,-,lord_tk5_492,tsutsui
clan_uesugi_1,上杉,长尾,hokuriku,lord_tk5_119,uesugi,lord_tk5_119,uesugi,lord_tk5_119,uesugi,lord_tk5_119,uesugi,-,-,-,-
clan_uesugi_2,上杉,长尾,hokuriku,lord_tk5_528,uesugi,-,-,-,-,-,-,lord_tk5_116,uesugi,lord_tk5_116,uesugi
clan_ujiie_1,氏家,,ou,lord_tk5_129,saitoo,-,-,-,-,-,-,-,-,-,-
clan_ujiie_2,氏家,,ou,lord_tk5_131,mogami,-,-,-,-,-,-,-,-,-,-
clan_ukita_1,宇喜多,,sanyo,lord_tk5_124,uragami,lord_tk5_124,uragami,lord_tk5_124,uragami,lord_tk5_124,uragami,lord_tk5_125,ukita,lord_tk5_125,ukita
clan_ukita_2,宇喜多,,sanyo,lord_tk5_123,uragami,lord_tk5_123,uragami,lord_tk5_123,uragami,lord_tk5_123,uragami,lord_tk5_123,ukita,-,-
clan_uku_1,宇久,,pirate,lord_tk5_126,org_pirate_gotousuigun,lord_tk5_126,org_pirate_gotousuigun,lord_tk5_126,org_pirate_gotousuigun,lord_tk5_126,org_pirate_gotousuigun,-,-,lord_tk5_857,org_pirate_gotousuigun
clan_uku_2,宇久,,pirate,-,-,-,-,-,-,-,-,lord_tk5_127,org_pirate_gotousuigun,-,-
clan_uno_1,宇野,,trader,lord_tk5_111,org_merchant_toraya,lord_tk5_111,org_merchant_toraya,lord_tk5_111,org_merchant_toraya,lord_tk5_111,org_merchant_toraya,lord_tk5_111,org_merchant_toraya,-,-
clan_uragami_1,浦上,,sanyo,lord_tk5_140,uragami,lord_tk5_140,uragami,lord_tk5_140,uragami,lord_tk5_140,uragami,-,-,-,-
clan_usami_1,宇佐美,,neutral_culture,lord_tk5_128,uesugi,lord_tk5_128,uesugi,-,-,-,-,-,-,-,-
clan_utono_1,鹈殿,,tosan,lord_tk5_138,imagawa,lord_tk5_138,imagawa,-,-,-,-,lord_tk5_137,tokugawa,-,-
clan_utsunomiya_1,宇都宫,,kanto,lord_tk5_136,utsunomiya,lord_tk5_136,utsunomiya,lord_tk5_136,utsunomiya,lord_tk5_136,utsunomiya,lord_tk5_135,utsunomiya,-,-
clan_wada_1,和田,,kinai,-,-,-,-,lord_tk5_796,oda,-,-,-,-,-,-
clan_wakabayashi_1,若林,,pirate,lord_tk5_792,org_pirate_bungosuigun,lord_tk5_792,org_pirate_bungosuigun,lord_tk5_792,org_pirate_bungosuigun,lord_tk5_792,org_pirate_bungosuigun,lord_tk5_792,org_pirate_bungosuigun,-,-
clan_yamamoto_1,山本,,nankai,lord_tk5_761,takeda,lord_tk5_761,takeda,-,-,-,-,-,-,-,-
clan_yamana_1,山名,,kinai,lord_tk5_758,yamana,lord_tk5_758,yamana,lord_tk5_758,yamana,lord_tk5_758,yamana,-,-,-,-
clan_yamanaka_1,山中,,sanyo,lord_tk5_756,amago,lord_tk5_756,amago,-,-,-,-,-,-,-,-
clan_yamasen_1,山潜,,ninja,lord_tk5_ninja_gendayuu,org_ninja_yamasen,lord_tk5_ninja_gendayuu,org_ninja_yamasen,lord_tk5_ninja_gendayuu,org_ninja_yamasen,-,-,-,-,-,-
clan_yamasen_2,山潜,,ninja,-,-,-,-,-,-,lord_tk5_ninja_dankuroo,org_ninja_yamasen,lord_tk5_ninja_dankuroo,org_ninja_yamasen,lord_tk5_ninja_dankuroo,org_ninja_yamasen
clan_yamauchi_1,山内,,tokai,-,-,-,-,-,-,-,-,-,-,lord_tk5_760,yamauchi
clan_yanada_1,梁田,,trader,lord_tk5_782,org_merchant_yanadaya,lord_tk5_782,org_merchant_yanadaya,lord_tk5_782,org_merchant_yanadaya,lord_tk5_782,org_merchant_yanadaya,lord_tk5_782,org_merchant_yanadaya,lord_tk5_782,org_merchant_yanadaya
clan_yanagihara_1,柳原,,ninja,lord_tk5_749,org_ninja_kurohabaki,lord_tk5_749,org_ninja_kurohabaki,lord_tk5_749,org_ninja_kurohabaki,lord_tk5_749,org_ninja_kurohabaki,lord_tk5_749,org_ninja_kurohabaki,lord_tk5_749,org_ninja_kurohabaki
clan_yanagisai_1,柳斋,,ninja,-,-,-,-,-,-,-,-,-,-,lord_tk5_ninja_yanagisai,org_ninja_iga
clan_yodoya_1,淀屋,,trader,-,-,-,-,-,-,-,-,lord_tk5_781,org_merchant_denya,lord_tk5_781,org_merchant_denya
clan_yuki_1,结城,,kanto,lord_tk5_765,yuki,-,-,-,-,-,-,-,-,-,-
clan_yuki_2,结城,,kanto,-,-,lord_tk5_763,yuki,lord_tk5_763,yuki,lord_tk5_763,yuki,lord_tk5_763,yuki,-,-
clan_yuki_3,结城,,kanto,-,-,-,-,-,-,-,-,-,-,lord_tk5_764,yuki
